"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"848","Writer's Log Day Eight of the Cold from Hell: Went to the doctor. And the doctor said. No more monkeys jumping on t… https://t.co/rmzcTf4hIW",FALSE,10,NA,2019-03-02 02:06:10,TRUE,NA,"1101664965273051136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deborahblake",0,FALSE,FALSE,NA,NA
"849","@thaofficialtati Hot/cold, can’t keep anything down<U+0001F92E> starve the flu!! I wouldn’t eat/drink ANYTHING. swish water if… https://t.co/ETE26xZnAO",FALSE,2,"thaofficialtati",2019-03-02 02:05:21,TRUE,"1101627713926979585","1101664761794703360","3165116729","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShellyFishe",0,FALSE,FALSE,NA,NA
"850","RT @NatureKnowsInc: Did you know blueberries can help us fight the cold and flu? Eating well can help us stay healthy - 1 cup of blueberrie…",FALSE,0,NA,2019-03-02 01:59:02,FALSE,NA,"1101663169762742273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WeWontStarve",4,TRUE,FALSE,NA,NA
"851","Did you know germs LOVE to hang out in coffee makers? Join the @SeventhGen #GenerationGood community and learn grea… https://t.co/oWoBMfI6xB",FALSE,0,NA,2019-03-02 01:58:39,TRUE,NA,"1101663074543722496",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","catherinem_h",0,FALSE,FALSE,NA,NA
"852","RT https://t.co/oD1IMRu5CL Protect yourself and others from the flu &amp; cold season",FALSE,0,NA,2019-03-02 01:57:18,FALSE,NA,"1101662733840338944",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","insuranceftwTX",0,FALSE,FALSE,NA,NA
"853","@EricChandler4 @GinettePT @JustinTrudeau @drgigiosler @CMA_Docs You showed me an article about a child dying while… https://t.co/lFFcz1Zmym",FALSE,0,"EricChandler4",2019-03-02 01:55:18,TRUE,"1101642072677908480","1101662231786336256","611770648","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidPreteau",0,FALSE,FALSE,NA,NA
"854","I feel very ill today. Nasty cold/flu. But I still ate some cheesecake",FALSE,3,NA,2019-03-02 01:53:47,FALSE,NA,"1101661849949396993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maddieschrader",0,FALSE,FALSE,NA,NA
"855","Here in Victoria, B.C., it’s still cold and flu season. Now is the time to fortify your immune system to help ward… https://t.co/z2bFAJVkCZ",FALSE,0,NA,2019-03-02 01:53:07,TRUE,NA,"1101661681200099328",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LifestyleMkts",0,FALSE,FALSE,NA,NA
"856","RT @WebMD: Coffee cups may seem safe to share at work, especially when they're washed and dried, but one study found that 90% had significa…",FALSE,0,NA,2019-03-02 01:49:26,FALSE,NA,"1101660756544835584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philosopfer",50,TRUE,FALSE,NA,NA
"857","is this a cold? the flu? am I dying?",FALSE,2,NA,2019-03-02 01:45:17,FALSE,NA,"1101659712603344896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeraltaJackelyn",0,FALSE,FALSE,NA,NA
"858","Please pardon the delays in my tweets. I thought I had a bad cold but it is actually the flu. I am not feeling the… https://t.co/3djnglOCBc",FALSE,1,NA,2019-03-02 01:45:14,TRUE,NA,"1101659697839464453",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","amadmavworld",0,FALSE,FALSE,NA,NA
"859","Are you sick of the cold winter? Wish you could stay warm? Try Getting a Fever!

That’s right. Just 101* F will hav… https://t.co/gjRYTssgHI",FALSE,1,NA,2019-03-02 01:45:11,TRUE,NA,"1101659684187054080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurartree",0,FALSE,FALSE,NA,NA
"860","@AngrierWHStaff @DavidHavrilla Lemon is much better mixed with honey and rum/whiskey/bourbon.  Great for relieving cold/flu symptoms.",FALSE,75,"AngrierWHStaff",2019-03-02 01:43:51,FALSE,"1101656866357161984","1101659348806164480","848148994102611969","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ProudWADem",0,FALSE,FALSE,NA,NA
"861","RT @AngeionGroup: Clean hands are vital this cold and flu season. If you use Dial Complete Liquid Hand Soap, your hands may not be as germ-…",FALSE,0,NA,2019-03-02 01:32:17,FALSE,NA,"1101656439146336258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","advancedtelecom",1,TRUE,FALSE,NA,NA
"862","RT @bbnhins: Thank you @AcadiaInsurance, some great tips in here! 
#stayhealthy #keepawaythegerms #health #cold #flu https://t.co/1uwIanSq6k",FALSE,0,NA,2019-03-02 01:26:11,FALSE,NA,"1101654904668672005",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbnhins",2,TRUE,FALSE,NA,NA
"863","@sheoftheSOL Same, exact same. They kept saying it was infected and I’m like nah it’s healed. I had mine for a year… https://t.co/XJcOfjG2EQ",FALSE,0,"sheoftheSOL",2019-03-02 01:22:40,TRUE,"1101653382593499136","1101654016969326593","1881003494","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MagicBrownGirl",0,FALSE,FALSE,NA,NA
"864","Elderberry Extract - The Most Effective Fruit Known To Man Against The Cold And Flu https://t.co/aMldJNGGgi https://t.co/S3BDL4Mo9z",FALSE,0,NA,2019-03-02 01:22:01,FALSE,NA,"1101653855312531457",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ToggleArtist",0,FALSE,FALSE,NA,NA
"865","RT @stephswanson84: Thankful for staying relatively healthy during cold and flu season, the opportunity for solar power at our house,  and…",FALSE,0,NA,2019-03-02 01:20:11,FALSE,NA,"1101653394811428865",NA,"<a href=""http://www.tomjanisch.ca"" rel=""nofollow"">TramiktodarSearch</a>","scifryer2",1,TRUE,FALSE,NA,NA
"866","RT @WebMD: Wondering if your painful sore throat is from a cold, strep throat, or tonsillitis? Here's help with how to tell. https://t.co/W…",FALSE,0,NA,2019-03-02 01:05:28,FALSE,NA,"1101649690398023681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MDJH_Clinic",37,TRUE,FALSE,NA,NA
"867","Thankful for staying relatively healthy during cold and flu season, the opportunity for solar power at our house,… https://t.co/x8RS4qf6mt",FALSE,1,NA,2019-03-02 01:04:43,TRUE,NA,"1101649501838888962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stephswanson84",1,FALSE,FALSE,NA,NA
"868","RT @WebMD: Wondering if your painful sore throat is from a cold, strep throat, or tonsillitis? Here's help with how to tell. https://t.co/W…",FALSE,0,NA,2019-03-02 01:00:36,FALSE,NA,"1101648465489125379",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HolisticKenko",37,TRUE,FALSE,NA,NA
"869","@ScottCottos Something really weird going around. I was fine all day and then I wanna chill and drink I get cold chills and flu feelings <U+0001F629><U+0001F62D>",FALSE,0,"ScottCottos",2019-03-02 00:45:40,FALSE,"1101644315086987265","1101644705987727361","439601231","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eribeary",0,FALSE,FALSE,NA,NA
"870","My neck and wrist so cold I swear I need a flu shot ...",FALSE,1,NA,2019-03-02 00:43:32,FALSE,NA,"1101644172057108486",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ortegalicous0",0,FALSE,FALSE,NA,NA
"871","Don’t know if I have the flu, a cold, allergies or the virus that starts the zombie outbreak.",FALSE,0,NA,2019-03-02 00:35:49,FALSE,NA,"1101642228420751360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdefriend",0,FALSE,FALSE,NA,NA
"872","Protect yourself and others from the flu &amp; cold season <U+0001F912>

#healthinsurance #insurance #health #healthcare #family… https://t.co/3h0imFQQtA",FALSE,0,NA,2019-03-02 00:34:40,TRUE,NA,"1101641940070748161",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","OneReliant",0,FALSE,FALSE,NA,NA
"873","Coming down with a stomach flu on the tail-end of dealing with ongoing cold symptoms for the past two weeks is trul… https://t.co/Mgo7VPzeGi",FALSE,3,NA,2019-03-02 00:31:41,TRUE,NA,"1101641188136779776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abitkales",0,FALSE,FALSE,NA,NA
"874","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-03-02 00:31:39,FALSE,NA,"1101641178666151936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HomeJobsbyMOM",72,TRUE,FALSE,NA,NA
"875","@LailaMcQueen Can I have all your press on nails? (the used ones) I hope you feel better soon! That alka seltzer cold and flu is magic btw",FALSE,0,"LailaMcQueen",2019-03-02 00:29:57,FALSE,"1101640170229649408","1101640751274954752","30350886","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MirandaWrights8",0,FALSE,FALSE,NA,NA
"876","RT @jennaANjax: Missed my story at 5:30 on the spike in calls to #Florida poison control because of cold, flu &amp; allergy season? No prob. Yo…",FALSE,0,NA,2019-03-02 00:28:36,FALSE,NA,"1101640410701746178",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jobourne",3,TRUE,FALSE,NA,NA
"877","RT @Bravewriting: Announcement

It is now officially my Birthday month....

Don't ruin it.

I'm trying to get to Vegas on a date that @ahum…",FALSE,0,NA,2019-03-02 00:22:49,FALSE,NA,"1101638956293206016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuetLee4",1,TRUE,FALSE,NA,NA
"878","@wishhresignn Are you congested at all or recently getting over a cold/flu?",FALSE,0,"wishhresignn",2019-03-02 00:18:24,FALSE,"1101635989322297344","1101637847440912384","2845112606","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleyyyyx4",0,FALSE,FALSE,NA,NA
"879","RT @ImMakingTime: Helping Baby Fight the Cold &amp; Flu with @Wellements &gt;&gt; https://t.co/yeT4NOHbAi #coldandflu #safeforbaby https://t.co/QYwsl…",FALSE,0,NA,2019-03-02 00:13:53,FALSE,NA,"1101636707324174336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OhNoItsBex",65,TRUE,FALSE,NA,NA
"880","Quiz: All About Earwax https://t.co/dkfAATSn5o
 from @WebMD",FALSE,0,NA,2019-03-02 00:08:50,FALSE,NA,"1101635438928900102",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gradie98",0,FALSE,FALSE,NA,NA
"881","Quiz: All About Earwax https://t.co/CeVdVhctBB from @WebMD",FALSE,0,NA,2019-03-02 00:08:46,FALSE,NA,"1101635422445363202",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gradie98",0,FALSE,FALSE,NA,NA
"882","RT @NatureKnowsInc: Did you know blueberries can help us fight the cold and flu? Eating well can help us stay healthy - 1 cup of blueberrie…",FALSE,0,NA,2019-03-02 00:08:05,FALSE,NA,"1101635248540987393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kitchenettefind",4,TRUE,FALSE,NA,NA
"883","RT @WebMD: Coffee cups may seem safe to share at work, especially when they're washed and dried, but one study found that 90% had significa…",FALSE,0,NA,2019-03-02 00:06:02,FALSE,NA,"1101634734520557568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatTurner2k13",50,TRUE,FALSE,NA,NA
"884","RT @RenewusWC: Most of us know what it's like to be tired, especially when we have overworked, have cold, flu, or some other viral infectio…",FALSE,0,NA,2019-03-02 00:05:58,FALSE,NA,"1101634716371955714",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","karecki1",1,TRUE,FALSE,NA,NA
"885","It's not too late to get your #flushot, and with a more severe #flu strain spreading, now is the time to make it a… https://t.co/VPv6GDclwJ",FALSE,0,NA,2019-03-02 00:00:09,TRUE,NA,"1101633250911571970",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CHCTexas",1,FALSE,FALSE,NA,NA
"886","Cycling friends, When you have a cold/flu do you:
A) Continue training with low-intensity workouts?
B) Binge watch HBO/Netflix?",FALSE,0,NA,2019-03-01 23:55:49,FALSE,NA,"1101632160887267328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","brianlong",0,FALSE,FALSE,NA,NA
"887","@ChaunceyGardner I am an asthmatic smoker who smoked over two packs a day for 15 years. I have been vaping for 6 ye… https://t.co/n07ftkwPOX",FALSE,2,"ChaunceyGardner",2019-03-01 23:54:08,TRUE,"1101287490546208768","1101631740697808896","955925072375701504","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","desmondevers",0,FALSE,FALSE,NA,NA
"888","Announcement

It is now officially my Birthday month....

Don't ruin it.

I'm trying to get to Vegas on a date that… https://t.co/TrQJLmr1ol",FALSE,85,NA,2019-03-01 23:52:29,TRUE,NA,"1101631325268672512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bravewriting",1,FALSE,FALSE,NA,NA
"889","Not sure if its the flu or a really bad cold virus but either way it's kicking my ass. It's getting worse by the hour. <U+0001F622><U+0001F637><U+0001F912>",FALSE,0,NA,2019-03-01 23:45:57,FALSE,NA,"1101629681302949888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AleshiaNicole",0,FALSE,FALSE,NA,NA
"890","""She competed on floor with the flu.""
Me in my room with a head cold: https://t.co/zHxIBkGesf",FALSE,1,NA,2019-03-01 23:43:35,FALSE,NA,"1101629084092846081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ambettano",0,FALSE,FALSE,NA,NA
"891","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-03-01 23:42:48,FALSE,NA,"1101628885458927616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lilpenguin0720",72,TRUE,FALSE,NA,NA
"892","Today is brought to you by coffee, cold and flu meds and stress.",FALSE,3,NA,2019-03-01 23:29:55,FALSE,NA,"1101625643299532801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alwayssawyer",0,FALSE,FALSE,NA,NA
"893","RT @SethFireballit: Who thought it was a good idea to put cold and flu season around BKR time?? I want to have a chat with them",FALSE,0,NA,2019-03-01 23:27:42,FALSE,NA,"1101625084681375745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hayley_Russell3",2,TRUE,FALSE,NA,NA
"894","RT @jdhlsc169: @ChaunceyGardner I was sick last week with cold/flu for the first time in the 4 years since I've been vaping (used to be abo…",FALSE,0,NA,2019-03-01 23:09:23,FALSE,NA,"1101620477678813186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RedDevi45604505",3,TRUE,FALSE,NA,NA
"895","The #cold and #flu can hit hard and hit fast. When over the counter medications just aren’t enough, come into myDoc… https://t.co/dDA1LjZsdZ",FALSE,0,NA,2019-03-01 23:05:04,TRUE,NA,"1101619390859096064",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","myDocUrgentCare",0,FALSE,FALSE,NA,NA
"896","Oct-Dec: I had the flu &amp; bronchitis.

Last week of Feb: I got a cold.

I honestly feel like this -&gt; <U+0001F4A9> at work rn",FALSE,0,NA,2019-03-01 23:00:55,FALSE,NA,"1101618346313756672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sweetsteph09",0,FALSE,FALSE,NA,NA
"897","@dizzrobo I don't have allergies but I have the flu and the cold so I feel you",FALSE,0,"dizzrobo",2019-03-01 22:59:01,FALSE,"1101611675868774400","1101617868808941568","3304717208","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YuYuisblack",0,FALSE,FALSE,NA,NA
"898","Turns out I've been burning the candle at both ends too much after returning to work last week.  Caught a cold 2 we… https://t.co/ikM1XUXpJg",FALSE,0,NA,2019-03-01 22:53:43,TRUE,NA,"1101616533938221056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stoicfroggaming",0,FALSE,FALSE,NA,NA
"899","A thief at work. 

.
.
.
.
#hilarious #bengal_ig #youtuber #bengal #bengalcat #cat #catsofinstagram #fatcat… https://t.co/L4s9BQyYEw",FALSE,0,NA,2019-03-01 22:53:23,TRUE,NA,"1101616448470888448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheTiffinz",0,FALSE,FALSE,NA,NA
"900","Thank you @derek_acorah for a wonderful evening and still continuing your work while fighting the cold and flu, nic… https://t.co/VUZuSEaHuc",FALSE,11,NA,2019-03-01 22:50:09,TRUE,NA,"1101615635157651456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshyboyo95",1,FALSE,FALSE,NA,NA
"901","Ooooh ! I Love Me Some Nature Nate's Honey ! Y'all be Sure to Go &amp; Enter to Win thos Awesome Gift !! <U+0001F49B><U+0001F41D><U+0001F9E1>
•
•… https://t.co/DvjmeVgKyL",FALSE,0,NA,2019-03-01 22:44:42,TRUE,NA,"1101614264354131968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KristinReins",0,FALSE,FALSE,NA,NA
"902","Spike in calls to Florida poison control because of cold, flu season https://t.co/4QvSzb8Kcx",FALSE,0,NA,2019-03-01 22:41:02,FALSE,NA,"1101613341905219584",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","ActionNewsJax",1,FALSE,FALSE,NA,NA
"903","I don’t know if this is the Flu, or a cold. Just know I feel like trash.",FALSE,0,NA,2019-03-01 22:37:02,FALSE,NA,"1101612336333443072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ACY1",0,FALSE,FALSE,NA,NA
"904","unsure if I have a cold or the flu but either way, I’m crying over the flash forward episode of parks and rec so...",FALSE,1,NA,2019-03-01 22:36:09,FALSE,NA,"1101612113624268801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hrineall",0,FALSE,FALSE,NA,NA
